SYNSET ENTROPY DISPERSION STD
12020941 163.887690813 0.149183826519 0.72598
3160309 222.131904969 0.162778660672 0.77891
10575594 227.140096601 0.168361489063 0.84255
12189779 242.114876104 0.179387387168 0.80722
3383562 215.050867983 0.170632537092 0.856
4436992 219.187446865 0.169771125847 0.72376
4476972 296.32717027 0.207700796052 1.0452
9784564 224.464239645 0.165579446059 0.75229
3558404 233.745062476 0.185454606936 0.84862
12877637 170.198829467 0.152314525498 0.74895
3518631 192.746938053 0.180523935207 0.78974
2361850 194.035690636 0.147539933037 0.77465
2016956 188.291164193 0.141821439907 0.86285
4516672 307.959587367 0.209399325361 0.97653
2955065 272.345936781 0.19487568688 0.96201
3863657 233.69942055 0.185120226961 0.85046
8182379 204.70500346 0.177551925663 0.78407
12399384 219.316151418 0.171475089211 0.7934
10427223 264.072709739 0.192262502042 0.80438
12865708 213.967015936 0.16651353274 0.78164
1651285 203.455027777 0.161608099322 0.83487
13072350 211.085134886 0.167139624146 0.87236
4525038 261.730849774 0.196154429441 0.92808
1504344 291.451002831 0.198340219717 0.94837
3012644 251.761678184 0.191370122753 0.85258
2333546 240.496613208 0.169195178752 0.87686
3978686 240.550282457 0.190880383402 0.90928
3011018 256.60870641 0.197466698008 0.98813
7766173 200.497880061 0.180118530982 0.88294
9889691 201.393257575 0.174618242143 0.73837
1745125 245.858116744 0.186998611762 0.94592
7624666 197.741053434 0.166292287751 0.75661
9870096 197.336369204 0.161563512147 0.78422
9735654 247.929203975 0.188129965109 0.85112
12083113 188.844676516 0.153516025044 0.76513
9976429 252.87149399 0.189801367579 0.81512
475014 208.61160093 0.168483573306 0.85331
3337383 247.968851544 0.188498357859 0.85723
3239054 214.726540936 0.182125108892 0.79369
9703809 255.709145924 0.189924309793 0.85989
4023695 270.075675101 0.196871715979 0.97311
1787835 281.450146532 0.193966950772 0.89897
7750449 197.730929685 0.181172876522 0.85223
4379096 169.097453056 0.151112576853 0.7745
4368496 210.056190417 0.173767690139 0.81075
4394630 288.624012156 0.199928566587 0.89985
4563560 241.340978753 0.186879445778 0.85243
4403925 217.97622198 0.17177513458 0.8623
2421449 194.339477899 0.160988334832 0.81039
13131028 195.917179497 0.164174224784 0.77928
4283255 253.373750042 0.189113583533 0.81186
1623615 254.649368137 0.183534742245 0.90716
2755352 285.208659007 0.201513721383 0.93499
3919808 250.699003175 0.188473861409 0.87672
1683558 258.49454274 0.190219021465 0.90385
3477512 252.31167797 0.189369924265 0.85342
3450230 209.867120667 0.171239348601 0.85637
2893941 265.043142594 0.194119955188 0.85576
2382948 225.371013533 0.172574634503 0.8516
7826340 205.003313 0.16152121027 0.7236
12295429 201.664609123 0.163656885442 0.79608
2957008 207.956524513 0.166161018397 0.85161
3323211 245.357005338 0.183037894866 0.83183
4317063 180.985773971 0.141130965947 0.71205
3684740 250.099848979 0.190835246754 0.82213
7695187 259.893677158 0.197679138666 0.92832
7716358 226.284479005 0.184110267078 0.89313
1339336 213.349590671 0.159230577684 0.73173
9349648 237.317496825 0.174600774097 0.76883
7606764 277.605425909 0.201902031961 0.96107
4366367 209.98985998 0.166871980456 0.78813
4295081 282.987336683 0.195183013182 0.9348
2775039 190.153867378 0.146914241786 0.77996
2907082 301.000285486 0.204440787471 0.98669
3489048 242.384161664 0.183704440153 0.82579
3936269 270.021705487 0.199389134255 0.8609
3801533 216.091960694 0.176051476902 0.82203
2029706 180.841565644 0.14680235138 0.80579
2797692 270.873529664 0.19910022544 1.0139
2520525 244.516208578 0.179371253028 0.85171
12339831 221.591944037 0.181280678326 0.89664
10704886 230.287688266 0.189540402261 0.78134
9274152 213.634324816 0.163226241377 0.70757
9903153 251.245866584 0.191591406755 0.82161
2308471 227.173749882 0.179592901704 0.91609
8652376 214.877914963 0.166292173754 0.77737
2080713 247.193751797 0.172840869 0.87818
2896694 267.943378719 0.198273141138 0.88087
1524761 218.271519507 0.168389248421 0.98288
9935107 232.41146422 0.179013810417 0.80831
10154013 207.728765005 0.16574278256 0.72979
3685820 234.101464543 0.184756274797 0.79866
2404186 236.297189895 0.182866702217 0.8877
4974859 303.217229235 0.209128250949 1.0193
10621400 227.692087692 0.189678525399 0.79036
12249294 215.191672646 0.173618732925 0.78672
9833751 278.290481313 0.196382832792 0.8945
13012469 250.805388502 0.188735832164 0.99526
4059399 187.825483982 0.166277638492 0.73301
4026417 264.760444374 0.192182723392 0.96886
9805324 269.375431406 0.19180709079 0.86404
7835701 202.045951367 0.179187375948 0.78851
12755876 204.681597511 0.165886928887 0.74008
11895092 252.861532668 0.194471511292 0.91486
3365991 200.670132067 0.173973271628 0.72629
10206173 223.313584085 0.185394291493 0.72404
2771286 246.698409541 0.184631426739 0.88624
11759609 206.938267902 0.16344179679 0.72283
2828884 280.266861621 0.195869781343 0.9282
1616764 245.299778947 0.179103839245 0.92793
3603442 279.106039376 0.198474148868 0.90291
4136333 254.490561339 0.19186884478 0.88284
3298716 210.426062942 0.172815039279 0.83275
7583978 203.242855661 0.177355309091 0.75897
4070207 230.391940628 0.189257558183 0.87563
12134695 217.41548261 0.171418551536 0.75931
1476418 245.111581716 0.188922333352 0.9348
4292080 192.765441912 0.157376440714 0.80919
4272928 195.760694942 0.157884752457 0.69687
2924116 165.986874282 0.141051471097 0.61196
11882426 209.739908936 0.1669709594 0.77331
10437262 238.558583744 0.188802801407 0.72279
2944146 234.835146673 0.178989600255 0.86848
4418357 193.603934646 0.165069264394 0.82909
3106898 281.953227389 0.203658657304 0.9714
3506560 266.022828773 0.190367353809 0.9
2051059 192.957345291 0.152064615057 0.78738
7689842 217.904699486 0.177011247512 0.83535
2389128 208.211616156 0.163596499303 0.79474
10427764 244.803397567 0.185463503207 0.77535
2678010 171.836910182 0.129461169478 0.68042
12685831 158.188624182 0.134941189021 0.70605
3994008 262.236255126 0.19882473999 0.95807
12607456 187.430981584 0.160579646098 0.81797
12085267 237.803636601 0.187612661339 0.89568
12617559 214.135400227 0.16404841271 0.73504
10441962 196.755358116 0.1712484728 0.76844
2431628 225.671264596 0.167461098436 0.85814
2583890 245.590716895 0.176760714233 0.88061
1662060 248.14566933 0.188293905818 0.94156
7572616 214.804388821 0.183337421591 0.80192
12750767 204.92287404 0.16322997883 0.71102
13879320 278.243430223 0.203475631202 1.038
3715892 288.353161403 0.203959760643 0.9907
11617090 233.534430055 0.176917956786 0.76783
1791314 206.852461751 0.158377178779 0.87373
3253796 261.415693949 0.192759212807 0.97389
1365885 238.446628141 0.186661986057 0.86815
3726760 178.609879332 0.161657235013 0.77479
7592317 143.711430264 0.141168449254 0.61315
4078955 202.393223327 0.176303321689 0.77611
2814338 225.567235203 0.17243976448 0.74299
12888457 178.254277182 0.14241535462 0.66941
3461385 217.157432846 0.181640877255 0.80696
7580253 188.270724614 0.16791853643 0.77038
9249034 177.80985341 0.143019517886 0.65146
11611561 235.524852873 0.179086484946 0.75252
3849814 206.083787435 0.163398432643 0.80367
2836607 188.838361524 0.16425111239 0.78257
449977 265.407340216 0.189958002883 0.87674
7938313 188.392950461 0.165700128128 0.7548
13201423 197.776324196 0.14957521649 0.70558
9452395 221.04038716 0.169740640855 0.70075
12604639 199.747164278 0.155326855296 0.6728
12360684 187.525592774 0.161248375779 0.75186
3690473 169.819815465 0.135311036401 0.64173
2425228 222.261233619 0.165425453026 0.85659
2486261 214.602332395 0.161723793529 0.85319
3127747 258.106115155 0.192402892365 0.95053
2600798 205.65650225 0.165433247667 0.81374
12046028 190.231725411 0.154318521472 0.77834
4139140 167.594830302 0.145970946144 0.73702
2953455 235.521395548 0.172192960344 0.84171
12622875 162.453971741 0.137108094062 0.66836
3238286 246.417340461 0.191066408438 0.88254
12930778 196.269397433 0.159674756459 0.66508
9997622 206.682643532 0.173128322064 0.7476
9610405 275.626822405 0.198963398159 0.85935
14942411 261.828496513 0.192539897875 0.93225
11974557 155.493189809 0.133961063093 0.61024
2637179 228.980180317 0.164038477365 0.90364
12261808 240.643980709 0.180340431113 0.78445
1688961 212.501579869 0.162940356144 0.76659
4093775 228.020511974 0.17750048202 0.91061
1569262 199.520517457 0.161246208472 0.89412
3559531 208.583835595 0.166602382653 0.75709
12327846 204.777548745 0.179640525823 0.84285
12566954 228.145070553 0.172821095611 0.74489
2533209 252.859017985 0.197987475912 0.95147
2738449 304.440288404 0.210081674387 1.0123
10603528 233.003216533 0.184806307594 0.76833
2395931 267.263927396 0.186857797588 0.93388
3506880 224.482134466 0.175296018544 0.73978
2817251 251.44541503 0.182778749749 0.8904
1744270 238.644380448 0.184791708627 0.87803
4359589 299.367658881 0.209947078386 1.0084
7854614 228.013067046 0.181203192871 0.86127
3854506 260.376672055 0.190643864993 0.8399
4455048 263.061851574 0.191481265727 0.8383
4156040 269.155934293 0.192783008016 0.87711
12768809 248.749253923 0.192433835914 0.8743
12961536 203.787892962 0.156253481861 0.70993
4453037 287.615282216 0.208064221408 1.022
2197689 233.276804049 0.167395119753 0.89479
2901620 181.421895422 0.144655938238 0.76876
3920737 227.637122168 0.175020654387 0.86495
12262553 211.813302139 0.178424200728 0.85231
10075693 223.612019622 0.187864280975 0.7519
7846471 229.341156475 0.186898857796 0.86837
3814906 205.765132099 0.175023068129 0.95202
4192521 173.883731809 0.151721442909 0.8289
7731436 217.613827369 0.180209567852 0.86811
3844673 212.920778149 0.174073035339 0.755
2480855 200.992868358 0.154862111041 0.79667
4441662 202.75417939 0.16247857346 0.82594
2430559 216.095025855 0.16478215025 0.85824
7867751 250.541790297 0.191671666173 0.8497
2588286 223.866864518 0.173404649274 0.89801
1636510 183.728846056 0.152770885163 0.76904
1793159 229.425135765 0.17001447634 0.93907
3388183 218.117633168 0.177888246736 0.86033
3881305 186.502390148 0.151149596445 0.7504
2904803 290.706766549 0.204269413722 0.97903
7712748 225.888200644 0.182469133034 0.82755
11985053 193.99411682 0.150097320579 0.66273
12920521 239.165020933 0.188552458424 0.86282
4514648 273.399214524 0.192178642797 0.82297
3351262 179.415440248 0.146054814498 0.69855
10002257 185.09448405 0.142690730669 0.69838
9751622 244.213444413 0.182263142821 0.80075
13196369 206.732035569 0.156165531837 0.71175
9724234 254.324883898 0.194163060266 0.83391
4308915 274.947574196 0.19643908988 0.91462
11935187 148.581301037 0.141595360221 0.75607
10087434 277.810339428 0.194193539213 0.90239
1916588 198.912185672 0.171440911894 0.80061
10167152 231.772932952 0.182184285102 0.8191
4393549 245.06610644 0.185859943595 0.88457
7847917 234.517570446 0.185299366195 0.87956
2692680 237.365149321 0.175683244734 0.81967
4209239 244.874062522 0.187137689741 0.8779
12166793 244.953172789 0.183427728329 0.87414
10673296 220.442444282 0.184315969157 0.7197
2114548 183.632654726 0.154390821538 0.78581
4541320 214.727840822 0.18262921198 0.85472
10465831 210.65025026 0.165020814973 0.71586
3868643 220.840629346 0.16972065657 0.79081
3395859 255.360814579 0.194357008094 0.88855
3859958 263.657687419 0.194414999398 0.8448
4554406 301.067775765 0.20325203572 0.85669
1322343 273.84137073 0.201244379063 0.94036
3236093 173.938317042 0.133973229745 0.66514
10061882 201.906001883 0.162273622749 0.75886
4306080 215.73041069 0.173782129738 0.79426
12301180 242.022387147 0.182144099925 0.74046
3602686 246.021278888 0.197102070625 0.92542
7883384 222.244788656 0.180856772201 0.89254
13157481 209.502033878 0.169872915543 0.7702
3139464 267.181274615 0.19270975749 0.92138
1851375 186.714993719 0.146977982477 0.78488
10451858 235.036726137 0.170988185533 0.75128
12810007 177.085508874 0.13902121418 0.70743
2857644 220.777853085 0.177989115913 0.75483
3719743 272.254039998 0.192417048196 0.91554
7690431 194.587376658 0.16935083573 0.81147
1544208 225.658775629 0.172822344668 0.97073
7868508 169.696446285 0.15484271751 0.68491
3004620 234.397932954 0.175017829375 0.88532
4130143 232.666819576 0.183049055911 0.79914
12830568 188.486388316 0.155033595894 0.78551
3507458 241.532626615 0.183376038614 0.9217
2982232 276.614630087 0.197860952832 0.91659
4189282 274.82631329 0.196973241296 0.93862
2403325 220.123933674 0.173737895635 0.88085
2967081 194.151394244 0.163761744617 0.82018
3009269 224.108083768 0.173778663416 0.82025
1731277 213.455316791 0.174566425333 0.84422
3424862 197.384299226 0.174501575342 0.85926
1365474 249.822157234 0.198092870098 0.9111
7914995 242.995305145 0.183958659271 0.90696
2781764 195.280720179 0.15664139409 0.71377
12634986 227.090875147 0.182089257868 0.88947
2892767 245.785110819 0.184946677991 0.9211
2869563 211.561547562 0.1816225493 0.83229
2105412 223.30056118 0.179525126548 0.87441
8506347 198.089420378 0.152816931329 0.67009
12109827 254.572240444 0.192432676619 0.86784
4590129 229.850934437 0.183135262771 0.77734
3889626 278.164118472 0.196698427717 0.8856
4188179 280.164339205 0.195715629788 0.91492
3983499 237.959304379 0.180547050854 0.91353
3600285 258.424591227 0.193792886944 0.86919
3370387 264.043256183 0.196189046724 0.90971
9834378 184.698101042 0.155114149505 0.80724
2408660 217.053510352 0.166949136597 0.83017
2971691 243.655206399 0.19503929977 1.0079
3315990 254.972206531 0.191060253551 0.84923
12018447 162.67876617 0.130955068714 0.64853
2527271 207.597529428 0.160586813922 0.81891
7585474 202.9515003 0.18083755861 0.75564
12890685 198.93162752 0.155894996977 0.75085
3973402 278.324558083 0.196987289303 1.003
2104184 266.423093442 0.195523540372 0.87588
1322508 226.175230329 0.177208220427 0.78852
4567098 214.604690848 0.171104519801 0.77684
4465666 200.952363164 0.159202297138 0.82263
6892775 224.911227822 0.174790166042 0.80227
3779128 258.260942723 0.192326459935 0.93506
3416775 229.154722655 0.17823416733 0.90614
4194127 223.250488574 0.180498395263 0.90982
453935 240.002219547 0.181796345636 0.8566
10369699 203.404193671 0.165086586299 0.74541
9758173 284.501508687 0.195702565582 0.8612
3751458 230.110504137 0.191276878801 0.88005
12414035 189.011156772 0.15116675176 0.7612
3496892 214.056404493 0.158281815516 0.84172
9725772 278.706008293 0.201418492093 0.87969
12157056 230.718842244 0.193981255713 0.90754
1608814 184.760925138 0.152329183528 0.81068
10300829 226.333615748 0.178742997695 0.77952
3880531 236.206577554 0.192987381508 0.88373
12633638 204.782064907 0.173823698516 0.84213
1492569 246.964564727 0.181536946431 0.94321
12340383 247.077529882 0.18253489832 0.80695
7818277 252.638779092 0.1965533056 0.9072
10477713 218.646845009 0.183526144804 0.81696
9920106 220.333135487 0.183369621972 0.80238
3935234 259.031851475 0.186833008814 0.92623
3121040 160.882404867 0.151295216037 0.61888
7642933 245.417075885 0.196611173471 0.90656
3681813 262.65331197 0.195335801456 0.88584
1986806 198.398833244 0.17534967233 0.80384
3535780 248.492383531 0.184596552053 0.9238
2519862 239.003238249 0.175705393702 0.89337
12454556 195.121800041 0.16097276311 0.85648
2010272 203.745060904 0.160970016936 0.86465
12322699 215.646339235 0.165189683566 0.73322
3326073 268.603663113 0.196134209342 0.90336
4467099 209.66881455 0.158113454702 0.76779
4072551 289.152363487 0.198710569885 0.98347
7692114 200.661444086 0.176056715578 0.81352
4023249 245.169751296 0.183397231213 0.85076
10147121 253.076655692 0.194829277717 0.80548
2075296 258.946138751 0.191622012164 0.96291
12904314 205.450146247 0.159198935772 0.74747
3155502 232.831126811 0.175739440463 0.81542
3389983 199.155778452 0.159534314221 0.77059
13160116 209.035798196 0.167426879759 0.75182
2107420 164.014790718 0.153231552808 0.7524
3082979 224.28463381 0.184002253585 0.80469
1469103 248.145991268 0.186700694883 0.88288
3900301 226.594029083 0.18818223538 0.91193
7868200 176.823986303 0.155998122907 0.69414
13058272 235.0663924 0.18727622541 0.94492
2477782 193.369015993 0.14330469138 0.78846
4118021 252.872434465 0.194245270873 0.94275
3205669 249.28706271 0.192558331137 0.81177
3929660 249.060222479 0.193227264034 0.97318
12263038 241.812783179 0.18300533585 0.84295
1982068 213.530847699 0.172812596672 0.9006
7818422 229.397615196 0.185231186129 0.83413
3424630 251.525254947 0.188840940305 0.8642
4417180 264.971112682 0.191299434589 0.85669
12063639 211.817932204 0.168632849421 0.79644
3593526 265.43401183 0.196572911912 0.96989
3290653 141.628109702 0.131632715332 0.54981
10316527 248.873226575 0.186272581621 0.86318
10227393 252.760924105 0.192344885777 0.83019
1698640 234.132976805 0.172473231403 0.81104
2105056 176.265241467 0.150048035573 0.76973
3273740 195.553338311 0.171059599006 0.74508
4147495 285.215958524 0.202177487849 0.91956
2218371 214.712303688 0.172789787673 0.84191
4515003 182.626913702 0.153419493246 0.78614
4355267 264.889699214 0.188380437445 0.83598
7689624 195.533044509 0.168970170623 0.72543
12389130 170.602773517 0.148966484673 0.75851
3158796 216.143399262 0.154749857944 0.82055
2343058 220.908230311 0.164005673956 0.86862
9865068 276.770245886 0.195139702519 0.89315
1315805 244.278712558 0.188692883642 0.95982
7855413 178.606271826 0.155404064656 0.72666
2442668 240.115720566 0.168851789081 0.87492
2762725 279.476257335 0.195629801379 0.91625
3117199 188.382015157 0.181431786364 0.86469
3684143 286.474580414 0.200055257981 0.91765
7862461 176.185338317 0.157127123781 0.7306
2100583 212.166845727 0.172557827716 0.85318
3768823 187.72571545 0.146615556901 0.74812
11934239 179.303349367 0.160181690939 0.82977
11756669 169.80940656 0.146896888805 0.67325
3470387 261.08942098 0.193574557038 0.90868
1795088 216.724765781 0.165280228083 0.86141
2562315 274.843423276 0.191134462814 0.94906
12024445 132.162965797 0.131666948972 0.71643
12036939 202.226204091 0.160549164726 0.78578
1446589 195.037918626 0.138676517258 0.78305
4370600 233.646433641 0.180664617758 0.77272
3141702 285.774437292 0.194614267332 0.9193
5448704 160.057134462 0.143075233948 0.68793
7739035 229.328823343 0.191386962684 0.88773
7803213 197.155203839 0.178756433306 0.78327
7753113 206.015528224 0.180861881725 0.88157
10140597 193.791864341 0.172573214402 0.75614
4095577 227.660770909 0.178497883499 0.88881
12075830 222.720928629 0.1760404431 0.86532
9735258 229.13097966 0.186779608929 0.80216
5581932 230.877724676 0.181484076287 0.82575
2814533 166.326053465 0.14818077013 0.62907
7820036 185.483629691 0.149291901135 0.603
7608721 214.606180809 0.183142285758 0.82011
2387887 215.919846305 0.168563732114 0.81571
3996416 230.673505188 0.171266851075 0.82634
4968895 280.741017947 0.201408830997 0.9804
10040945 266.049509725 0.193769188129 0.86383
449517 191.640208273 0.162063235643 0.76049
12116734 216.819188377 0.170784000091 0.74945
4384593 261.697087569 0.188619503626 0.82863
3482252 305.810384992 0.199661162409 0.93771
4553703 251.438007639 0.186312081741 0.87852
3302671 222.042122432 0.17938659168 0.81438
2246628 248.394162704 0.17207240882 0.83828
2360781 248.04853635 0.170468518824 0.81032
2065263 193.171877444 0.144125956054 0.76247
12038208 242.973766168 0.187677803545 0.87103
3082280 202.919901027 0.157967965151 0.73279
2519472 238.630027749 0.173181178884 0.95002
3001115 219.009655812 0.179255782561 0.75963
9711435 186.40850991 0.167741372659 0.83334
4183957 247.689444759 0.195417013733 0.97897
2229156 218.65216401 0.168107507879 0.87347
1816887 227.440839954 0.173154726238 0.9916
2106166 191.544855562 0.169655618821 0.75037
3063073 222.643517963 0.182687549416 0.87041
11877860 235.016815653 0.185655205984 0.86584
11850521 266.034410262 0.18986104616 0.94142
1890860 221.572152573 0.160345194688 0.76863
10806113 289.880288605 0.196457078727 0.89283
2988963 184.902340828 0.153661446827 0.71295
12134486 231.815795739 0.175294686275 0.81978
4116512 257.043051674 0.196623531347 0.93627
9661873 266.938300011 0.190216181792 0.85035
3929202 287.005357212 0.20014150942 0.93331
4571800 218.389292288 0.160224129526 0.73768
1558594 200.420106632 0.159190430862 0.86925
4287351 184.046562657 0.132106522927 0.66757
10400108 240.673801304 0.18677436583 0.80612
12001707 179.601156072 0.1596754803 0.81433
2406859 163.031904209 0.125261847012 0.75655
2751215 185.896949842 0.162671385286 0.87959
10695450 257.076422937 0.191142494195 0.85686
2386310 249.206009759 0.1822179706 0.90614
1461646 215.596389186 0.178374568438 0.80767
2955767 250.85597981 0.188459445517 0.92797
3029197 181.052425477 0.153594732906 0.76509
1966377 260.035478882 0.193250565053 0.98491
7864065 208.168395424 0.169400935539 0.7938
12316444 242.46467171 0.18389294061 0.82212
2983189 228.560033346 0.173468953118 0.89837
4175147 233.851527422 0.185535004989 0.8002
3777126 242.978210438 0.188809289044 0.80175
3507963 253.360960788 0.189440133782 0.84897
11769803 152.648741874 0.141833117341 0.68792
523513 235.313697733 0.185701833613 0.88215
1500476 189.170864192 0.139152225146 0.70139
11849871 222.750278224 0.17798907209 0.85603
3803284 302.216961762 0.199762351725 0.99418
4583967 190.852496991 0.16102757548 0.69393
2022684 201.812702209 0.165382919354 0.88523
12159555 224.064381482 0.179700957056 0.89115
12656369 180.039255206 0.155266538648 0.78827
3775071 216.544763419 0.172609014538 0.8915
3053047 259.166634184 0.191139781128 0.96438
7842753 169.727282394 0.155092203165 0.68449
4451818 303.450509919 0.20890298292 0.9719
1805321 228.2216024 0.163540872394 0.89273
2712643 212.930613827 0.149009393291 0.81491
1798706 172.329103295 0.126768351142 0.80557
2026948 187.599494556 0.148779229521 0.77633
3465718 217.014503867 0.16560301924 0.74888
3651388 194.922546493 0.1595659104 0.71955
1315581 280.505621154 0.196122653588 1.0091
2962061 286.554575908 0.19921519283 0.88013
12338034 220.394891974 0.170439367275 0.72957
11650307 191.66808173 0.153394702141 0.63167
475535 207.935972746 0.163790327461 0.83523
2307910 270.365733633 0.189714884458 0.94555
2756977 220.654469256 0.179653257629 0.83208
3993403 299.395855477 0.202542130202 0.90498
887544 216.436362528 0.183721097165 0.89452
12591017 231.686625147 0.179373034365 0.8372
12729729 233.00471946 0.179162079434 0.79857
4066270 262.257001934 0.19795257009 0.87207
5578095 254.384183133 0.185922673126 0.86735
3122295 249.412276748 0.177135301875 0.84063
3301833 213.619517583 0.165507673627 0.80462
2644360 229.578124272 0.163539544205 0.85161
7767549 231.780686476 0.19528446189 0.94049
3259401 242.321544688 0.194724056858 0.9374
10565667 192.112157475 0.146239608743 0.73888
1744555 243.759962778 0.181015278024 0.89684
2505998 281.844015462 0.187671755129 0.91565
6267758 232.988247979 0.180296056881 0.79515
4328946 264.4068448 0.198079242366 0.82526
9859975 237.538510068 0.187863227941 0.77197
4428634 251.531913565 0.194418981042 0.85133
12380761 217.865640223 0.173015211028 0.73507
7897600 163.688336198 0.135424874731 0.75782
12253487 179.811245718 0.14687780925 0.72341
2955247 290.253202769 0.204773371951 0.99319
3567788 165.802992602 0.140540627042 0.74226
12553742 225.419161589 0.176014316307 0.7434
11960245 147.146677208 0.145366197249 0.71303
3297495 203.798032119 0.161563574856 0.75389
2134418 190.738157466 0.148204093216 0.76963
7906284 215.200768856 0.179741323016 0.87948
7770869 234.68405561 0.195693980513 0.90505
10043024 249.540846477 0.190508765217 0.79206
9828988 283.394619902 0.202256875742 0.86941
7898617 222.117169875 0.180658059428 0.91325
9683924 253.138719368 0.193475009637 0.81589
12770529 258.206850926 0.189477125565 0.83734
7856186 240.380093319 0.19470851594 0.84511
7643891 202.633948028 0.172540366699 0.80951
2749169 172.558173995 0.139494659324 0.72303
11806814 193.242225119 0.157858335275 0.70842
11727358 196.894967973 0.157137805155 0.76959
7895100 179.632405649 0.153023008784 0.81122
12508762 181.147273091 0.140267827337 0.68703
4058239 241.019300863 0.189740690094 0.87028
10694258 240.310051842 0.189206829992 0.76719
2268853 178.478196913 0.147991118505 0.7753
4088797 283.197349912 0.199836543647 0.94039
9874862 199.10062624 0.174566793195 0.74072
3119396 170.155491737 0.151336354241 0.6704
4482297 249.558910059 0.187465996471 0.90908
4122349 211.340013591 0.177146255073 0.8609
9444783 200.44874257 0.162285544761 0.71932
2352932 247.138758541 0.171860578012 0.8625
9815790 250.814466094 0.196880108799 0.77065
10482587 233.760759878 0.186626493499 0.82958
3382856 214.262183867 0.176147528996 0.85386
13178707 211.307494032 0.162774533589 0.74017
11869689 238.871932878 0.182363832955 0.82491
2523110 267.288201959 0.190897116125 1.0025
1662622 260.821456973 0.186719084919 0.95237
12928307 229.593257731 0.174103362417 0.75327
3938401 203.547140077 0.181130960351 0.8568
3139640 227.305146851 0.18993352709 0.92256
13161151 221.081155735 0.171403915228 0.79452
2823586 233.32134499 0.186001887248 0.76781
2730930 246.000227287 0.187960503198 0.91565
4541777 240.876853808 0.181539776082 0.74776
12632335 207.362710651 0.160596125179 0.78226
3056493 251.975388499 0.185276474532 0.87924
9854421 236.644758904 0.175425442625 0.82421
1779629 234.507069649 0.182704192544 0.95585
9873473 265.674911169 0.197144539159 0.854
9337048 323.566161694 0.205841687589 0.9295
3994297 273.15681239 0.198825206442 0.97946
9627807 212.427832123 0.169097587427 0.73332
7802417 247.653393693 0.188413904604 0.88972
7917507 232.012681814 0.182339316409 0.91607
11966617 155.735034352 0.143828656005 0.78456
2344408 244.759451197 0.171315606514 0.83137
12789054 182.488157796 0.146051638601 0.68125
7861247 221.785049841 0.182494689905 0.84803
4246060 246.26008711 0.189857832246 0.92487
3438257 281.249884163 0.200189147142 0.97749
2127052 209.142034046 0.161885577449 0.83688
12560282 234.582581813 0.191004505703 0.88203
4561010 229.066069485 0.179686839987 0.74702
7881404 159.579074609 0.144343510342 0.66277
2977936 258.800887322 0.196291950843 0.88096
12661538 173.047429825 0.143055277919 0.61739
2470238 249.622047753 0.181330478174 0.93386
12650038 224.918577171 0.172879183128 0.79629
9961469 230.610179203 0.184775534969 0.74702
3070587 236.701169448 0.186369351719 0.88214
3477410 264.157984204 0.196621427536 0.8973
11757653 214.191469152 0.172337595405 0.78206
7582027 231.576348057 0.189746005645 0.84108
2660519 295.907425887 0.200353169844 0.92433
12018271 157.673093897 0.13166401427 0.59663
3057724 189.420899596 0.156208442847 0.80637
4369282 266.437260667 0.195179860028 0.96105
7589543 173.130919434 0.160736597403 0.7364
5263448 232.872595506 0.180898963387 0.77438
4030518 192.03411749 0.166156090309 0.74354
11782761 271.562192891 0.188255478139 0.92966
10020890 222.526937168 0.176040511954 0.78595
2595702 234.747658558 0.17493577518 0.89899
4967882 262.660399951 0.197155780436 0.97806
4110841 247.050906064 0.184442676085 0.80659
2786736 243.409447919 0.184797401612 0.86581
10441694 229.065275717 0.18217901677 0.80631
3067339 229.447810047 0.180917222533 0.87729
13191148 252.605901406 0.179074213672 0.84481
11612235 190.262532355 0.183194362958 0.79253
1796729 195.889016225 0.151881985718 0.87452
2902916 160.231574924 0.145976192807 0.73725
3669886 222.85004456 0.185235145443 0.84331
11693981 202.69024247 0.167767377893 0.84352
12818966 192.3790672 0.151983430836 0.76035
1796340 211.654974794 0.165729885492 0.87318
2296276 251.498474582 0.180910616821 0.92226
10556825 247.074836901 0.191434284782 0.78326
12744142 164.516871919 0.105932396248 0.4777
1683201 181.68284294 0.162656934431 0.8029
10630188 255.404401269 0.191625673479 0.80313
7931280 209.805319785 0.170603049159 0.86986
12166128 243.527749761 0.185268462216 0.91605
9255070 203.755839631 0.152408327389 0.72074
3261019 246.610941521 0.182313373066 0.91442
9191635 257.355084992 0.197002271253 0.91544
4615644 229.754804906 0.184709002021 0.8247
4466871 219.177305125 0.176904440037 0.81314
7729225 209.532964482 0.187586278248 0.81158
11652039 220.879951165 0.174881700092 0.74141
12267133 219.937233997 0.169199507463 0.72672
2336826 225.108583378 0.162716729379 0.80717
4278605 263.706307911 0.186768059973 0.90976
3228533 240.649379208 0.182843596214 0.87051
1497413 237.059489661 0.176872375408 0.83637
3509394 300.578877035 0.205328218111 0.97837
9672590 228.054289599 0.180707694281 0.77004
9428293 209.593527767 0.161912957851 0.70315
3254374 268.622882414 0.189023496534 0.8707
12008749 164.30509238 0.152853668312 0.77523
11652376 245.016229289 0.187811203575 0.83928
11875523 198.189894651 0.157996894428 0.82569
7902799 200.086148014 0.168098880023 0.86676
3524976 273.757503524 0.202517920798 1.0077
12782915 236.268961271 0.181192805646 0.83358
12204032 231.077359207 0.174983135775 0.78436
3619050 272.483915348 0.194543105756 0.9645
